,code,state,date,total_population,cases,deaths
13795,TN,Tennessee,2020-09-07,6770010.0,165109,1869
13796,TN,Tennessee,2020-09-08,6770010.0,165754,1896
13797,TN,Tennessee,2020-09-09,6770010.0,166606,1931
13798,TN,Tennessee,2020-09-10,6770010.0,168237,1988
13799,TN,Tennessee,2020-09-11,6770010.0,169859,2025
13800,TN,Tennessee,2020-09-12,6770010.0,170891,2064
13801,TN,Tennessee,2020-09-13,6770010.0,171824,2078
13802,TN,Tennessee,2020-09-14,6770010.0,174274,2097
13803,TN,Tennessee,2020-09-15,6770010.0,175231,2127
13804,TN,Tennessee,2020-09-16,6770010.0,177087,2151
13805,TN,Tennessee,2020-09-17,6770010.0,178140,2164
13806,TN,Tennessee,2020-09-18,6770010.0,180497,2196
13807,TN,Tennessee,2020-09-19,6770010.0,181439,2216
13808,TN,Tennessee,2020-09-20,6770010.0,183514,2218
13809,TN,Tennessee,2020-09-21,6770010.0,184409,2233
13810,TN,Tennessee,2020-09-22,6770010.0,185148,2261
13811,TN,Tennessee,2020-09-23,6770010.0,186798,2277
13812,TN,Tennessee,2020-09-24,6770010.0,187690,2312
13813,TN,Tennessee,2020-09-25,6770010.0,189454,2352
13814,TN,Tennessee,2020-09-26,6770010.0,190891,2374
13815,TN,Tennessee,2020-09-27,6770010.0,192995,2377
13816,TN,Tennessee,2020-09-28,6770010.0,193732,2389
13817,TN,Tennessee,2020-09-29,6770010.0,194611,2420
13818,TN,Tennessee,2020-09-30,6770010.0,196139,2454
13819,TN,Tennessee,2020-10-01,6770010.0,197432,2501
13820,TN,Tennessee,2020-10-02,6770010.0,198403,2515
13821,TN,Tennessee,2020-10-03,6770010.0,199595,2560
13822,TN,Tennessee,2020-10-04,6770010.0,201210,2577
13823,TN,Tennessee,2020-10-05,6770010.0,203699,2597
13824,TN,Tennessee,2020-10-06,6770010.0,205375,2621
13825,TN,Tennessee,2020-10-07,6770010.0,207455,2642
13826,TN,Tennessee,2020-10-08,6770010.0,209447,2705
13827,TN,Tennessee,2020-10-09,6770010.0,211003,2732
13828,TN,Tennessee,2020-10-10,6770010.0,212649,2758
13829,TN,Tennessee,2020-10-11,6770010.0,214717,2767
13830,TN,Tennessee,2020-10-12,6770010.0,217682,2774
13831,TN,Tennessee,2020-10-13,6770010.0,218829,2797
13832,TN,Tennessee,2020-10-14,6770010.0,220538,2828
13833,TN,Tennessee,2020-10-15,6770010.0,222827,2864
13834,TN,Tennessee,2020-10-16,6770010.0,223493,2871
13835,TN,Tennessee,2020-10-17,6770010.0,226139,2903
13836,TN,Tennessee,2020-10-18,6770010.0,228744,2909
13837,TN,Tennessee,2020-10-19,6770010.0,232061,2922
13838,TN,Tennessee,2020-10-20,6770010.0,233569,2952
13839,TN,Tennessee,2020-10-21,6770010.0,235861,2970
13840,TN,Tennessee,2020-10-22,6770010.0,237907,3011
13841,TN,Tennessee,2020-10-23,6770010.0,241513,3076
13842,TN,Tennessee,2020-10-24,6770010.0,244087,3100
13843,TN,Tennessee,2020-10-25,6770010.0,247587,3131
13844,TN,Tennessee,2020-10-26,6770010.0,249866,3163
13845,TN,Tennessee,2020-10-27,6770010.0,251774,3207
13846,TN,Tennessee,2020-10-28,6770010.0,254220,3241
13847,TN,Tennessee,2020-10-29,6770010.0,256880,3263
13848,TN,Tennessee,2020-10-30,6770010.0,259488,3341
13849,TN,Tennessee,2020-10-31,6770010.0,260672,3353
13850,TN,Tennessee,2020-11-01,6770010.0,261426,3353
13851,TN,Tennessee,2020-11-02,6770010.0,264587,3379
13852,TN,Tennessee,2020-11-03,6770010.0,266357,3454
13853,TN,Tennessee,2020-11-04,6770010.0,269802,3478
13854,TN,Tennessee,2020-11-05,6770010.0,271771,3509
13855,TN,Tennessee,2020-11-06,6770010.0,273144,3541
13856,TN,Tennessee,2020-11-07,6770010.0,278215,3590
13857,TN,Tennessee,2020-11-08,6770010.0,281851,3595
13858,TN,Tennessee,2020-11-09,6770010.0,287770,3610
13859,TN,Tennessee,2020-11-10,6770010.0,289749,3672
13860,TN,Tennessee,2020-11-11,6770010.0,293381,3761
13861,TN,Tennessee,2020-11-12,6770010.0,296725,3788
13862,TN,Tennessee,2020-11-13,6770010.0,300458,3852
13863,TN,Tennessee,2020-11-14,6770010.0,305120,3877
13864,TN,Tennessee,2020-11-15,6770010.0,310937,3893
13865,TN,Tennessee,2020-11-16,6770010.0,318888,3923
13866,TN,Tennessee,2020-11-17,6770010.0,320729,3995
13867,TN,Tennessee,2020-11-18,6770010.0,325201,4048
13868,TN,Tennessee,2020-11-19,6770010.0,328088,4128
13869,TN,Tennessee,2020-11-20,6770010.0,331532,4202
13870,TN,Tennessee,2020-11-21,6770010.0,335887,4211
13871,TN,Tennessee,2020-11-22,6770010.0,340476,4266
13872,TN,Tennessee,2020-11-23,6770010.0,344550,4301
13873,TN,Tennessee,2020-11-24,6770010.0,345916,4372
13874,TN,Tennessee,2020-11-25,6770010.0,347972,4466
13875,TN,Tennessee,2020-11-26,6770010.0,352376,4519
13876,TN,Tennessee,2020-11-27,6770010.0,356716,4526
13877,TN,Tennessee,2020-11-28,6770010.0,363466,4541
13878,TN,Tennessee,2020-11-29,6770010.0,366518,4554
13879,TN,Tennessee,2020-11-30,6770010.0,374493,4602
13880,TN,Tennessee,2020-12-01,6770010.0,380186,4638
13881,TN,Tennessee,2020-12-02,6770010.0,384285,4688
13882,TN,Tennessee,2020-12-03,6770010.0,388252,4781
13883,TN,Tennessee,2020-12-04,6770010.0,392608,4876
13884,TN,Tennessee,2020-12-05,6770010.0,397522,4905
13885,TN,Tennessee,2020-12-06,6770010.0,400594,4943
13886,TN,Tennessee,2020-12-07,6770010.0,408730,5009
13887,TN,Tennessee,2020-12-08,6770010.0,414749,5109
13888,TN,Tennessee,2020-12-09,6770010.0,422962,5171
13889,TX,Texas,2020-01-22,28701845.0,0,0
13890,TX,Texas,2020-01-23,28701845.0,0,0
13891,TX,Texas,2020-01-24,28701845.0,0,0
13892,TX,Texas,2020-01-25,28701845.0,0,0
13893,TX,Texas,2020-01-26,28701845.0,0,0
13894,TX,Texas,2020-01-27,28701845.0,0,0
13895,TX,Texas,2020-01-28,28701845.0,0,0
13896,TX,Texas,2020-01-29,28701845.0,0,0
13897,TX,Texas,2020-01-30,28701845.0,0,0
13898,TX,Texas,2020-01-31,28701845.0,0,0
13899,TX,Texas,2020-02-01,28701845.0,0,0
13900,TX,Texas,2020-02-02,28701845.0,0,0
13901,TX,Texas,2020-02-03,28701845.0,0,0
13902,TX,Texas,2020-02-04,28701845.0,0,0
13903,TX,Texas,2020-02-05,28701845.0,0,0
13904,TX,Texas,2020-02-06,28701845.0,0,0
13905,TX,Texas,2020-02-07,28701845.0,0,0
13906,TX,Texas,2020-02-08,28701845.0,0,0
13907,TX,Texas,2020-02-09,28701845.0,0,0
13908,TX,Texas,2020-02-10,28701845.0,0,0
13909,TX,Texas,2020-02-11,28701845.0,0,0
13910,TX,Texas,2020-02-12,28701845.0,0,0
13911,TX,Texas,2020-02-13,28701845.0,0,0
13912,TX,Texas,2020-02-14,28701845.0,0,0
13913,TX,Texas,2020-02-15,28701845.0,0,0
13914,TX,Texas,2020-02-16,28701845.0,0,0
13915,TX,Texas,2020-02-17,28701845.0,0,0
13916,TX,Texas,2020-02-18,28701845.0,0,0
13917,TX,Texas,2020-02-19,28701845.0,0,0
13918,TX,Texas,2020-02-20,28701845.0,0,0
13919,TX,Texas,2020-02-21,28701845.0,0,0
13920,TX,Texas,2020-02-22,28701845.0,0,0
13921,TX,Texas,2020-02-23,28701845.0,0,0
13922,TX,Texas,2020-02-24,28701845.0,0,0
13923,TX,Texas,2020-02-25,28701845.0,0,0
13924,TX,Texas,2020-02-26,28701845.0,0,0
13925,TX,Texas,2020-02-27,28701845.0,0,0
13926,TX,Texas,2020-02-28,28701845.0,0,0
13927,TX,Texas,2020-02-29,28701845.0,0,0
13928,TX,Texas,2020-03-01,28701845.0,0,0
13929,TX,Texas,2020-03-02,28701845.0,0,0
13930,TX,Texas,2020-03-03,28701845.0,0,0
13931,TX,Texas,2020-03-04,28701845.0,0,0
13932,TX,Texas,2020-03-05,28701845.0,3,0
13933,TX,Texas,2020-03-06,28701845.0,4,0
13934,TX,Texas,2020-03-07,28701845.0,8,0
13935,TX,Texas,2020-03-08,28701845.0,11,0
13936,TX,Texas,2020-03-09,28701845.0,13,0
13937,TX,Texas,2020-03-10,28701845.0,16,0
13938,TX,Texas,2020-03-11,28701845.0,21,0
13939,TX,Texas,2020-03-12,28701845.0,27,0
13940,TX,Texas,2020-03-13,28701845.0,44,0
13941,TX,Texas,2020-03-14,28701845.0,60,0
13942,TX,Texas,2020-03-15,28701845.0,64,0
13943,TX,Texas,2020-03-16,28701845.0,85,0
13944,TX,Texas,2020-03-17,28701845.0,111,1
13945,TX,Texas,2020-03-18,28701845.0,197,4
13946,TX,Texas,2020-03-19,28701845.0,306,5
13947,TX,Texas,2020-03-20,28701845.0,429,5
13948,TX,Texas,2020-03-21,28701845.0,582,6
13949,TX,Texas,2020-03-22,28701845.0,643,8
13950,TX,Texas,2020-03-23,28701845.0,764,10
13951,TX,Texas,2020-03-24,28701845.0,968,15
13952,TX,Texas,2020-03-25,28701845.0,1248,19
13953,TX,Texas,2020-03-26,28701845.0,1563,25
13954,TX,Texas,2020-03-27,28701845.0,1937,34
13955,TX,Texas,2020-03-28,28701845.0,2455,39
13956,TX,Texas,2020-03-29,28701845.0,2792,48
13957,TX,Texas,2020-03-30,28701845.0,3173,58
13958,TX,Texas,2020-03-31,28701845.0,3809,70
13959,TX,Texas,2020-04-01,28701845.0,4380,88
13960,TX,Texas,2020-04-02,28701845.0,5069,101
13961,TX,Texas,2020-04-03,28701845.0,5734,118
13962,TX,Texas,2020-04-04,28701845.0,6582,136
13963,TX,Texas,2020-04-05,28701845.0,7209,163
13964,TX,Texas,2020-04-06,28701845.0,8043,182
13965,TX,Texas,2020-04-07,28701845.0,8925,195
13966,TX,Texas,2020-04-08,28701845.0,9809,221
13967,TX,Texas,2020-04-09,28701845.0,11208,247
13968,TX,Texas,2020-04-10,28701845.0,12140,272
13969,TX,Texas,2020-04-11,28701845.0,13044,306
13970,TX,Texas,2020-04-12,28701845.0,13691,327
13971,TX,Texas,2020-04-13,28701845.0,14275,351
13972,TX,Texas,2020-04-14,28701845.0,15027,388
13973,TX,Texas,2020-04-15,28701845.0,15941,425
13974,TX,Texas,2020-04-16,28701845.0,16900,464
13975,TX,Texas,2020-04-17,28701845.0,17870,503
13976,TX,Texas,2020-04-18,28701845.0,18711,529
13977,TX,Texas,2020-04-19,28701845.0,19261,546
13978,TX,Texas,2020-04-20,28701845.0,19756,563
13979,TX,Texas,2020-04-21,28701845.0,20688,602
13980,TX,Texas,2020-04-22,28701845.0,21350,627
13981,TX,Texas,2020-04-23,28701845.0,22650,676
13982,TX,Texas,2020-04-24,28701845.0,23642,701
13983,TX,Texas,2020-04-25,28701845.0,24176,722
13984,TX,Texas,2020-04-26,28701845.0,24979,740
13985,TX,Texas,2020-04-27,28701845.0,25424,760
13986,TX,Texas,2020-04-28,28701845.0,26376,801
13987,TX,Texas,2020-04-29,28701845.0,27384,835
13988,TX,Texas,2020-04-30,28701845.0,28748,889
13989,TX,Texas,2020-05-01,28701845.0,29713,914
13990,TX,Texas,2020-05-02,28701845.0,30930,933
13991,TX,Texas,2020-05-03,28701845.0,32002,949
13992,TX,Texas,2020-05-04,28701845.0,32787,973
13993,TX,Texas,2020-05-05,28701845.0,33948,995
13994,TX,Texas,2020-05-06,28701845.0,34955,1025
13995,TX,Texas,2020-05-07,28701845.0,36073,1058
13996,TX,Texas,2020-05-08,28701845.0,37276,1096
13997,TX,Texas,2020-05-09,28701845.0,38415,1132
13998,TX,Texas,2020-05-10,28701845.0,39272,1158
13999,TX,Texas,2020-05-11,28701845.0,40586,1176
14000,TX,Texas,2020-05-12,28701845.0,41699,1207
14001,TX,Texas,2020-05-13,28701845.0,43055,1233
14002,TX,Texas,2020-05-14,28701845.0,44511,1296
14003,TX,Texas,2020-05-15,28701845.0,45752,1349
14004,TX,Texas,2020-05-16,28701845.0,47469,1384
14005,TX,Texas,2020-05-17,28701845.0,48421,1411
14006,TX,Texas,2020-05-18,28701845.0,49204,1419
14007,TX,Texas,2020-05-19,28701845.0,50588,1460
14008,TX,Texas,2020-05-20,28701845.0,51825,1505
14009,TX,Texas,2020-05-21,28701845.0,53091,1533
14010,TX,Texas,2020-05-22,28701845.0,53577,1546
14011,TX,Texas,2020-05-23,28701845.0,54854,1555
14012,TX,Texas,2020-05-24,28701845.0,55873,1615
14013,TX,Texas,2020-05-25,28701845.0,56372,1624
14014,TX,Texas,2020-05-26,28701845.0,57255,1641
14015,TX,Texas,2020-05-27,28701845.0,58583,1682
14016,TX,Texas,2020-05-28,28701845.0,60436,1717
14017,TX,Texas,2020-05-29,28701845.0,60981,1725
14018,TX,Texas,2020-05-30,28701845.0,62911,1771
14019,TX,Texas,2020-05-31,28701845.0,64673,1790
14020,TX,Texas,2020-06-01,28701845.0,65622,1799
14021,TX,Texas,2020-06-02,28701845.0,67342,1838
14022,TX,Texas,2020-06-03,28701845.0,68882,1868
14023,TX,Texas,2020-06-04,28701845.0,70578,1902
14024,TX,Texas,2020-06-05,28701845.0,72522,1939
14025,TX,Texas,2020-06-06,28701845.0,74487,1960
14026,TX,Texas,2020-06-07,28701845.0,75401,1969
14027,TX,Texas,2020-06-08,28701845.0,76406,1983
14028,TX,Texas,2020-06-09,28701845.0,78197,2002
14029,TX,Texas,2020-06-10,28701845.0,80761,2039
14030,TX,Texas,2020-06-11,28701845.0,82644,2070
14031,TX,Texas,2020-06-12,28701845.0,84918,2103
14032,TX,Texas,2020-06-13,28701845.0,86978,2128
14033,TX,Texas,2020-06-14,28701845.0,88534,2150
14034,TX,Texas,2020-06-15,28701845.0,90180,2167
14035,TX,Texas,2020-06-16,28701845.0,93584,2217
14036,TX,Texas,2020-06-17,28701845.0,97842,2257
14037,TX,Texas,2020-06-18,28701845.0,101334,2301
14038,TX,Texas,2020-06-19,28701845.0,105453,2330
14039,TX,Texas,2020-06-20,28701845.0,109626,2357
14040,TX,Texas,2020-06-21,28701845.0,112941,2370
14041,TX,Texas,2020-06-22,28701845.0,117791,2387
14042,TX,Texas,2020-06-23,28701845.0,122980,2424
14043,TX,Texas,2020-06-24,28701845.0,128233,2464
14044,TX,Texas,2020-06-25,28701845.0,134654,2516
14045,TX,Texas,2020-06-26,28701845.0,140294,2561
14046,TX,Texas,2020-06-27,28701845.0,145861,2608
14047,TX,Texas,2020-06-28,28701845.0,150782,2632
14048,TX,Texas,2020-06-29,28701845.0,156829,2658
14049,TX,Texas,2020-06-30,28701845.0,163131,2711
14050,TX,Texas,2020-07-01,28701845.0,172386,2775
14051,TX,Texas,2020-07-02,28701845.0,179111,2840
14052,TX,Texas,2020-07-03,28701845.0,186942,2912
14053,TX,Texas,2020-07-04,28701845.0,194016,2958
14054,TX,Texas,2020-07-05,28701845.0,197461,3006
14055,TX,Texas,2020-07-06,28701845.0,205653,3071
14056,TX,Texas,2020-07-07,28701845.0,216174,3202
14057,TX,Texas,2020-07-08,28701845.0,225018,3329
14058,TX,Texas,2020-07-09,28701845.0,236638,3479
14059,TX,Texas,2020-07-10,28701845.0,246017,3563
14060,TX,Texas,2020-07-11,28701845.0,254493,3646
14061,TX,Texas,2020-07-12,28701845.0,262825,3746
14062,TX,Texas,2020-07-13,28701845.0,269854,3836
14063,TX,Texas,2020-07-14,28701845.0,279717,3949
14064,TX,Texas,2020-07-15,28701845.0,291058,4112
14065,TX,Texas,2020-07-16,28701845.0,305950,4280
14066,TX,Texas,2020-07-17,28701845.0,317887,4454
14067,TX,Texas,2020-07-18,28701845.0,327189,4589
14068,TX,Texas,2020-07-19,28701845.0,335269,4692
14069,TX,Texas,2020-07-20,28701845.0,343821,4812
14070,TX,Texas,2020-07-21,28701845.0,351233,4933
14071,TX,Texas,2020-07-22,28701845.0,363861,5189
14072,TX,Texas,2020-07-23,28701845.0,373208,5382
14073,TX,Texas,2020-07-24,28701845.0,380578,5534
14074,TX,Texas,2020-07-25,28701845.0,390450,5712
14075,TX,Texas,2020-07-26,28701845.0,394076,5809
14076,TX,Texas,2020-07-27,28701845.0,400303,6487
14077,TX,Texas,2020-07-28,28701845.0,408473,6758
14078,TX,Texas,2020-07-29,28701845.0,419048,7070
14079,TX,Texas,2020-07-30,28701845.0,428320,7196
14080,TX,Texas,2020-07-31,28701845.0,439633,7311
14081,TX,Texas,2020-08-01,28701845.0,446145,7582
14082,TX,Texas,2020-08-02,28701845.0,449674,7589
14083,TX,Texas,2020-08-03,28701845.0,458148,7727
14084,TX,Texas,2020-08-04,28701845.0,467682,7961
14085,TX,Texas,2020-08-05,28701845.0,478567,8321
14086,TX,Texas,2020-08-06,28701845.0,485678,8578
14087,TX,Texas,2020-08-07,28701845.0,493241,8857
14088,TX,Texas,2020-08-08,28701845.0,499625,9062
14089,TX,Texas,2020-08-09,28701845.0,505451,9162
14090,TX,Texas,2020-08-10,28701845.0,511747,9230
14091,TX,Texas,2020-08-11,28701845.0,519910,9227
14092,TX,Texas,2020-08-12,28701845.0,526280,9531
14093,TX,Texas,2020-08-13,28701845.0,533184,9772
14094,TX,Texas,2020-08-14,28701845.0,542031,10083
14095,TX,Texas,2020-08-15,28701845.0,548928,10273
14096,TX,Texas,2020-08-16,28701845.0,557778,10401
14097,TX,Texas,2020-08-17,28701845.0,563500,10449
14098,TX,Texas,2020-08-18,28701845.0,571215,10684
14099,TX,Texas,2020-08-19,28701845.0,577043,10937
14100,TX,Texas,2020-08-20,28701845.0,582320,11176
14101,TX,Texas,2020-08-21,28701845.0,587993,11417
14102,TX,Texas,2020-08-22,28701845.0,591714,11582
14103,TX,Texas,2020-08-23,28701845.0,596474,11701
14104,TX,Texas,2020-08-24,28701845.0,600696,11747
14105,TX,Texas,2020-08-25,28701845.0,606928,11940
14106,TX,Texas,2020-08-26,28701845.0,613278,12144
14107,TX,Texas,2020-08-27,28701845.0,617230,12370
14108,TX,Texas,2020-08-28,28701845.0,622425,12538
14109,TX,Texas,2020-08-29,28701845.0,629878,12611
14110,TX,Texas,2020-08-30,28701845.0,632734,12688
14111,TX,Texas,2020-08-31,28701845.0,635958,12783
14112,TX,Texas,2020-09-01,28701845.0,641021,12923
14113,TX,Texas,2020-09-02,28701845.0,645179,13109
14114,TX,Texas,2020-09-03,28701845.0,648750,13300
14115,TX,Texas,2020-09-04,28701845.0,654665,13430
14116,TX,Texas,2020-09-05,28701845.0,659154,13582
14117,TX,Texas,2020-09-06,28701845.0,661654,13662
14118,TX,Texas,2020-09-07,28701845.0,662521,13703
14119,TX,Texas,2020-09-08,28701845.0,665949,13798
14120,TX,Texas,2020-09-09,28701845.0,671068,13932
14121,TX,Texas,2020-09-10,28701845.0,672800,13940
14122,TX,Texas,2020-09-11,28701845.0,678738,14234
14123,TX,Texas,2020-09-12,28701845.0,681494,14340
14124,TX,Texas,2020-09-13,28701845.0,685893,14415
14125,TX,Texas,2020-09-14,28701845.0,689780,14459
14126,TX,Texas,2020-09-15,28701845.0,696821,14603
14127,TX,Texas,2020-09-16,28701845.0,700902,14749
14128,TX,Texas,2020-09-17,28701845.0,705467,14834
14129,TX,Texas,2020-09-18,28701845.0,708811,14958
14130,TX,Texas,2020-09-19,28701845.0,711690,15059
14131,TX,Texas,2020-09-20,28701845.0,717394,15101
14132,TX,Texas,2020-09-21,28701845.0,739185,15141
14133,TX,Texas,2020-09-22,28701845.0,745787,15242
14134,TX,Texas,2020-09-23,28701845.0,747358,15381
14135,TX,Texas,2020-09-24,28701845.0,751831,15519
14136,TX,Texas,2020-09-25,28701845.0,755560,15619
14137,TX,Texas,2020-09-26,28701845.0,758869,15720
14138,TX,Texas,2020-09-27,28701845.0,763351,15760
14139,TX,Texas,2020-09-28,28701845.0,765850,15820
14140,TX,Texas,2020-09-29,28701845.0,771938,15915
14141,TX,Texas,2020-09-30,28701845.0,777745,16025
14142,TX,Texas,2020-10-01,28701845.0,781491,16141
14143,TX,Texas,2020-10-02,28701845.0,787280,16238
14144,TX,Texas,2020-10-03,28701845.0,792463,16308
14145,TX,Texas,2020-10-04,28701845.0,795254,16334
14146,TX,Texas,2020-10-05,28701845.0,799439,16441
14147,TX,Texas,2020-10-06,28701845.0,804921,16535
14148,TX,Texas,2020-10-07,28701845.0,810112,16664
14149,TX,Texas,2020-10-08,28701845.0,814279,16768
14150,TX,Texas,2020-10-09,28701845.0,818760,16870
14151,TX,Texas,2020-10-10,28701845.0,822591,16943
14152,TX,Texas,2020-10-11,28701845.0,825144,16972
14153,TX,Texas,2020-10-12,28701845.0,827604,16999
14154,TX,Texas,2020-10-13,28701845.0,833403,17082
14155,TX,Texas,2020-10-14,28701845.0,839426,17191
14156,TX,Texas,2020-10-15,28701845.0,844353,17284
14157,TX,Texas,2020-10-16,28701845.0,850361,17378
14158,TX,Texas,2020-10-17,28701845.0,855426,17445
14159,TX,Texas,2020-10-18,28701845.0,861046,17470
14160,TX,Texas,2020-10-19,28701845.0,864194,17486
14161,TX,Texas,2020-10-20,28701845.0,869583,17559
14162,TX,Texas,2020-10-21,28701845.0,876430,17652
14163,TX,Texas,2020-10-22,28701845.0,879137,17657
14164,TX,Texas,2020-10-23,28701845.0,886417,17772
14165,TX,Texas,2020-10-24,28701845.0,896219,17916
14166,TX,Texas,2020-10-25,28701845.0,899864,17956
14167,TX,Texas,2020-10-26,28701845.0,906496,17976
14168,TX,Texas,2020-10-27,28701845.0,913157,18059
14169,TX,Texas,2020-10-28,28701845.0,920410,18159
14170,TX,Texas,2020-10-29,28701845.0,927366,18273
14171,TX,Texas,2020-10-30,28701845.0,933343,18382
14172,TX,Texas,2020-10-31,28701845.0,941312,18463
14173,TX,Texas,2020-11-01,28701845.0,945828,18501
14174,TX,Texas,2020-11-02,28701845.0,952592,18532
14175,TX,Texas,2020-11-03,28701845.0,961378,18631
14176,TX,Texas,2020-11-04,28701845.0,971239,18768
14177,TX,Texas,2020-11-05,28701845.0,981188,18901
14178,TX,Texas,2020-11-06,28701845.0,989673,19041
14179,TX,Texas,2020-11-07,28701845.0,997425,19141
14180,TX,Texas,2020-11-08,28701845.0,1003478,19180
14181,TX,Texas,2020-11-09,28701845.0,1011309,19217
14182,TX,Texas,2020-11-10,28701845.0,1022721,19329
14183,TX,Texas,2020-11-11,28701845.0,1035005,19461
14184,TX,Texas,2020-11-12,28701845.0,1044494,19760
14185,TX,Texas,2020-11-13,28701845.0,1056591,19778
14186,TX,Texas,2020-11-14,28701845.0,1065858,19911
14187,TX,Texas,2020-11-15,28701845.0,1073590,19995
14188,TX,Texas,2020-11-16,28701845.0,1082600,20032
14189,TX,Texas,2020-11-17,28701845.0,1093138,20147
14190,TX,Texas,2020-11-18,28701845.0,1106061,20338
14191,TX,Texas,2020-11-19,28701845.0,1119642,20565
14192,TX,Texas,2020-11-20,28701845.0,1132596,20751
14193,TX,Texas,2020-11-21,28701845.0,1144424,20903
14194,TX,Texas,2020-11-22,28701845.0,1153529,21013
14195,TX,Texas,2020-11-23,28701845.0,1162052,21049
14196,TX,Texas,2020-11-24,28701845.0,1181533,21245
14197,TX,Texas,2020-11-25,28701845.0,1196711,21454
14198,TX,Texas,2020-11-26,28701845.0,1202804,21639
14199,TX,Texas,2020-11-27,28701845.0,1207243,21693
14200,TX,Texas,2020-11-28,28701845.0,1213577,21788
14201,TX,Texas,2020-11-29,28701845.0,1225118,21843
14202,TX,Texas,2020-11-30,28701845.0,1238752,21896
14203,TX,Texas,2020-12-01,28701845.0,1250934,22114
14204,TX,Texas,2020-12-02,28701845.0,1268946,22335
14205,TX,Texas,2020-12-03,28701845.0,1286369,22573
14206,TX,Texas,2020-12-04,28701845.0,1299469,22825
14207,TX,Texas,2020-12-05,28701845.0,1311643,23055
14208,TX,Texas,2020-12-06,28701845.0,1322738,23137
14209,TX,Texas,2020-12-07,28701845.0,1331719,23186
14210,TX,Texas,2020-12-08,28701845.0,1346643,23372
14211,TX,Texas,2020-12-09,28701845.0,1359951,23657
14212,UT,Utah,2020-01-22,3161105.0,0,0
14213,UT,Utah,2020-01-23,3161105.0,0,0
14214,UT,Utah,2020-01-24,3161105.0,0,0
14215,UT,Utah,2020-01-25,3161105.0,0,0
14216,UT,Utah,2020-01-26,3161105.0,0,0
14217,UT,Utah,2020-01-27,3161105.0,0,0
14218,UT,Utah,2020-01-28,3161105.0,0,0
14219,UT,Utah,2020-01-29,3161105.0,0,0
14220,UT,Utah,2020-01-30,3161105.0,0,0
14221,UT,Utah,2020-01-31,3161105.0,0,0
14222,UT,Utah,2020-02-01,3161105.0,0,0
14223,UT,Utah,2020-02-02,3161105.0,0,0
14224,UT,Utah,2020-02-03,3161105.0,0,0
14225,UT,Utah,2020-02-04,3161105.0,0,0
14226,UT,Utah,2020-02-05,3161105.0,0,0
14227,UT,Utah,2020-02-06,3161105.0,0,0
14228,UT,Utah,2020-02-07,3161105.0,0,0
14229,UT,Utah,2020-02-08,3161105.0,0,0
14230,UT,Utah,2020-02-09,3161105.0,0,0
14231,UT,Utah,2020-02-10,3161105.0,0,0
14232,UT,Utah,2020-02-11,3161105.0,0,0
14233,UT,Utah,2020-02-12,3161105.0,0,0
14234,UT,Utah,2020-02-13,3161105.0,0,0
14235,UT,Utah,2020-02-14,3161105.0,0,0
14236,UT,Utah,2020-02-15,3161105.0,0,0
14237,UT,Utah,2020-02-16,3161105.0,0,0
14238,UT,Utah,2020-02-17,3161105.0,0,0
14239,UT,Utah,2020-02-18,3161105.0,0,0
14240,UT,Utah,2020-02-19,3161105.0,0,0
14241,UT,Utah,2020-02-20,3161105.0,0,0
